Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
172;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS75_data.out;0.5182439239441698;2589054.16;1.0
173;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS76_data.out;0.5171079768028377;6474727.275;1.0
174;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS77_data.out;0.5190480729212881;6119174.216;1.0
175;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS78_data.out;0.5183537296594705;2054194.911;1.0
176;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS79_data.out;0.5192828037921313;6901834.638;1.0
177;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS7_data.out;0.5192021545540163;1335446.205;1.0
178;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS80_data.out;0.5193386391000945;2774231.643;1.0
179;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS81_data.out;0.51918165919056;4798999.514;1.0
180;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS82_data.out;0.5183357463970832;3332488.785;1.0
181;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS83_data.out;0.5187465537164643;1304196.916;1.0
182;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS84_data.out;0.5191247541655419;1714264.464;1.0
183;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS85_data.out;0.5190279438879218;3278492.692;1.0
184;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS86_data.out;0.519147100452761;4853448.161;1.0
185;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS87_data.out;0.5191501818971154;4594265.456;1.0
