;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
62;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS66_data.out;0.8088660163752501;1923543.933;1.0
63;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS67_data.out;0.8103293624273333;4571844.055;1.0
64;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS68_data.out;0.8109329921752557;2889465.488;1.0
65;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS69_data.out;0.7976242610517406;174304.883;1.0
66;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS6_data.out;0.7962562036097597;105604.291;1.0
67;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS70_data.out;0.810971650722656;4988150.909;1.0
68;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS71_data.out;0.811567841453748;1762573.712;1.0
69;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS72_data.out;0.8109218657295282;5137359.742;1.0
70;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS73_data.out;0.8008162622209304;217270.523;1.0
71;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS74_data.out;0.810840491955427;5017946.655;1.0
72;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS75_data.out;0.8090824435645175;2808245.752;1.0
73;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS76_data.out;0.8097685766867219;1036122.845;1.0
74;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS77_data.out;0.8086600949547789;476469.91;1.0
75;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS78_data.out;0.8101382123177688;3612136.371;1.0
76;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS79_data.out;0.8110456499597896;3630477.446;1.0
77;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS7_data.out;0.8097025867786094;443511.352;1.0
78;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS80_data.out;0.8109534345629039;4567780.653;1.0
79;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS81_data.out;0.8101118310216092;1697071.238;1.0
80;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS82_data.out;0.8109116791059012;6257755.858;1.0
81;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS83_data.out;0.8087821682602506;3694280.723;1.0
82;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS84_data.out;0.811067008983036;3226374.834;1.0
