;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
139;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS45_data.out;0.8122286513283368;2712438.954;1.0
140;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS46_data.out;0.8121219083956798;5192118.276;1.0
141;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS47_data.out;0.8112985523839716;6459508.255;1.0
142;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS48_data.out;0.8128589169182067;3203226.343;1.0
143;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS49_data.out;0.8127887313242446;3429839.113;1.0
144;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS4_data.out;0.8118990630163789;3793424.019;1.0
145;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS50_data.out;0.81229739888542;1203494.216;1.0
146;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS51_data.out;0.8114928946319098;1545530.332;1.0
147;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS52_data.out;0.810405271414124;1190852.032;1.0
148;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS53_data.out;0.8123201388241871;1629987.526;1.0
149;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS54_data.out;0.8119188784910235;3384633.118;1.0
150;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS55_data.out;0.8113998482934269;3628892.454;1.0
151;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS56_data.out;0.8119447617395571;1659001.431;1.0
152;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS57_data.out;0.810965671062496;2011478.314;1.0
153;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS58_data.out;0.8118800213097527;2456169.505;1.0
154;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS59_data.out;0.8121662583461294;4745569.091;1.0
155;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS5_data.out;0.8121040531326992;5022605.124;1.0
156;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS60_data.out;0.8081796751462289;992249.119;1.0
157;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS61_data.out;0.8098794876455009;2688969.214;1.0
158;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS62_data.out;0.8116741762531625;3554362.531;1.0
159;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS63_data.out;0.8125471267012109;1636602.651;1.0
160;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS64_data.out;0.8136985851780959;1752976.285;1.0
161;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS65_data.out;0.8110133125217973;1621171.264;1.0
162;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS66_data.out;0.8049547833365441;1104809.446;1.0
163;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS67_data.out;0.8124749544172409;2998648.375;1.0
164;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS68_data.out;0.8120538598015987;2440348.197;1.0
165;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS69_data.out;0.8122935108840065;1539586.409;1.0
166;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS6_data.out;0.809220236056782;803770.864;1.0
167;MGAB_add_white_noise_05_2.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA4Benchmark-TS70_data.out;0.810138338837102;1237514.163;1.0
